year month day load temp load_lag_1 load_lag_2 load_lag_3 load_lag_4 load_lag_5 load_lag_6 load_lag_7 temp_lag_1 temp_lag_2 temp_lag_3 temp_lag_4 temp_lag_5 temp_lag_6 temp_lag_7
2009 Jul 10 6.33333333333333 6.33333333333333 5.59166666666667 8.21666666666667 14.2625 14.3666666666667 14.3541666666667 10.5083333333333 9.54583333333333 5.59166666666667 8.21666666666667 14.2625 14.3666666666667 14.3541666666667 10.5083333333333 9.54583333333333
2009 Jul 11 7.375 7.375 6.33333333333333 5.59166666666667 8.21666666666667 14.2625 14.3666666666667 14.3541666666667 10.5083333333333 6.33333333333333 5.59166666666667 8.21666666666667 14.2625 14.3666666666667 14.3541666666667 10.5083333333333
2009 Jul 12 8.64583333333333 8.64583333333333 7.375 6.33333333333333 5.59166666666667 8.21666666666667 14.2625 14.3666666666667 14.3541666666667 7.375 6.33333333333333 5.59166666666667 8.21666666666667 14.2625 14.3666666666667 14.3541666666667
2009 Jul 13 8.45 8.45 8.64583333333333 7.375 6.33333333333333 5.59166666666667 8.21666666666667 14.2625 14.3666666666667 8.64583333333333 7.375 6.33333333333333 5.59166666666667 8.21666666666667 14.2625 14.3666666666667
2009 Jul 14 6.71666666666667 6.71666666666667 8.45 8.64583333333333 7.375 6.33333333333333 5.59166666666667 8.21666666666667 14.2625 8.45 8.64583333333333 7.375 6.33333333333333 5.59166666666667 8.21666666666667 14.2625
2009 Jul 15 6.97916666666667 6.97916666666667 6.71666666666667 8.45 8.64583333333333 7.375 6.33333333333333 5.59166666666667 8.21666666666667 6.71666666666667 8.45 8.64583333333333 7.375 6.33333333333333 5.59166666666667 8.21666666666667
2009 Jul 16 9.76666666666667 9.76666666666667 6.97916666666667 6.71666666666667 8.45 8.64583333333333 7.375 6.33333333333333 5.59166666666667 6.97916666666667 6.71666666666667 8.45 8.64583333333333 7.375 6.33333333333333 5.59166666666667
2009 Jul 17 11.4416666666667 11.4416666666667 9.76666666666667 6.97916666666667 6.71666666666667 8.45 8.64583333333333 7.375 6.33333333333333 9.76666666666667 6.97916666666667 6.71666666666667 8.45 8.64583333333333 7.375 6.33333333333333
2009 Jul 18 11.7916666666667 11.7916666666667 11.4416666666667 9.76666666666667 6.97916666666667 6.71666666666667 8.45 8.64583333333333 7.375 11.4416666666667 9.76666666666667 6.97916666666667 6.71666666666667 8.45 8.64583333333333 7.375
2009 Jul 19 12.5833333333333 12.5833333333333 11.7916666666667 11.4416666666667 9.76666666666667 6.97916666666667 6.71666666666667 8.45 8.64583333333333 11.7916666666667 11.4416666666667 9.76666666666667 6.97916666666667 6.71666666666667 8.45 8.64583333333333
2009 Jul 20 11.9958333333333 11.9958333333333 12.5833333333333 11.7916666666667 11.4416666666667 9.76666666666667 6.97916666666667 6.71666666666667 8.45 12.5833333333333 11.7916666666667 11.4416666666667 9.76666666666667 6.97916666666667 6.71666666666667 8.45
2009 Jul 21 12.9958333333333 12.9958333333333 11.9958333333333 12.5833333333333 11.7916666666667 11.4416666666667 9.76666666666667 6.97916666666667 6.71666666666667 11.9958333333333 12.5833333333333 11.7916666666667 11.4416666666667 9.76666666666667 6.97916666666667 6.71666666666667
2009 Jul 22 7.5125 7.5125 12.9958333333333 11.9958333333333 12.5833333333333 11.7916666666667 11.4416666666667 9.76666666666667 6.97916666666667 12.9958333333333 11.9958333333333 12.5833333333333 11.7916666666667 11.4416666666667 9.76666666666667 6.97916666666667
2009 Jul 23 5.5 5.5 7.5125 12.9958333333333 11.9958333333333 12.5833333333333 11.7916666666667 11.4416666666667 9.76666666666667 7.5125 12.9958333333333 11.9958333333333 12.5833333333333 11.7916666666667 11.4416666666667 9.76666666666667
2009 Jul 24 5.89166666666667 5.89166666666667 5.5 7.5125 12.9958333333333 11.9958333333333 12.5833333333333 11.7916666666667 11.4416666666667 5.5 7.5125 12.9958333333333 11.9958333333333 12.5833333333333 11.7916666666667 11.4416666666667
2009 Jul 25 6.54166666666667 6.54166666666667 5.89166666666667 5.5 7.5125 12.9958333333333 11.9958333333333 12.5833333333333 11.7916666666667 5.89166666666667 5.5 7.5125 12.9958333333333 11.9958333333333 12.5833333333333 11.7916666666667
2009 Jul 26 5.65 5.65 6.54166666666667 5.89166666666667 5.5 7.5125 12.9958333333333 11.9958333333333 12.5833333333333 6.54166666666667 5.89166666666667 5.5 7.5125 12.9958333333333 11.9958333333333 12.5833333333333
2009 Jul 27 7.5375 7.5375 5.65 6.54166666666667 5.89166666666667 5.5 7.5125 12.9958333333333 11.9958333333333 5.65 6.54166666666667 5.89166666666667 5.5 7.5125 12.9958333333333 11.9958333333333
